timezero,unit,target,value
2014-05-12,US National,3 wk ahead,1.19291
2014-05-12,US National,4 wk ahead,1.14146
2014-05-12,US National,Season peak percentage,4.59053
2014-05-12,US National,Season peak week,2013-12-23
2014-05-12,US National,Season onset,2013-11-25
2014-05-19,US National,1 wk ahead,1.21291
2014-05-19,US National,2 wk ahead,1.19291
2014-05-19,US National,3 wk ahead,1.14146
2014-05-19,US National,4 wk ahead,1.06503
2014-05-19,US National,Season peak percentage,4.59053
2014-05-19,US National,Season peak week,2013-12-23
2014-05-19,US National,Season onset,2013-11-25
2014-05-26,US National,1 wk ahead,1.19291
2014-05-26,US National,2 wk ahead,1.14146
2014-05-26,US National,3 wk ahead,1.06503
2014-05-26,US National,4 wk ahead,1.12669
2014-05-26,US National,Season peak percentage,4.59053
2014-05-26,US National,Season peak week,2013-12-23
2014-05-26,US National,Season onset,2013-11-25
2014-06-02,US National,1 wk ahead,1.14146
2014-06-02,US National,2 wk ahead,1.06503
2014-06-02,US National,3 wk ahead,1.12669
2014-06-02,US National,4 wk ahead,0.947353
2014-06-02,US National,Season peak percentage,4.59053
2014-06-02,US National,Season peak week,2013-12-23
2014-06-02,US National,Season onset,2013-11-25
2014-06-09,US National,1 wk ahead,1.06503
2014-06-09,US National,2 wk ahead,1.12669
2014-06-09,US National,3 wk ahead,0.947353
2014-06-09,US National,4 wk ahead,0.944187
2014-06-09,US National,Season peak percentage,4.59053
2014-06-09,US National,Season peak week,2013-12-23
2014-06-09,US National,Season onset,2013-11-25
2014-06-16,US National,1 wk ahead,1.12669
2014-06-16,US National,2 wk ahead,0.947353
2014-06-16,US National,3 wk ahead,0.944187
2014-06-16,US National,4 wk ahead,0.934822
2014-06-16,US National,Season peak percentage,4.59053
2014-06-16,US National,Season peak week,2013-12-23
2014-06-16,US National,Season onset,2013-11-25
2014-06-23,US National,1 wk ahead,0.947353
2014-06-23,US National,2 wk ahead,0.944187
2014-06-23,US National,3 wk ahead,0.934822
2014-06-23,US National,4 wk ahead,0.81736
2014-06-23,US National,Season peak percentage,4.59053
2014-06-23,US National,Season peak week,2013-12-23
2014-06-23,US National,Season onset,2013-11-25
2014-06-30,US National,1 wk ahead,0.944187
2014-06-30,US National,2 wk ahead,0.934822
2014-06-30,US National,3 wk ahead,0.81736
2014-06-30,US National,4 wk ahead,0.852792
2014-06-30,US National,Season peak percentage,4.59053
2014-06-30,US National,Season peak week,2013-12-23
2014-06-30,US National,Season onset,2013-11-25
2014-07-07,US National,1 wk ahead,0.934822
2014-07-07,US National,2 wk ahead,0.81736
2014-07-07,US National,3 wk ahead,0.852792
2014-07-07,US National,4 wk ahead,0.746994
2014-07-07,US National,Season peak percentage,4.59053
2014-07-07,US National,Season peak week,2013-12-23
2014-07-07,US National,Season onset,2013-11-25
2014-07-14,US National,1 wk ahead,0.81736
2014-07-14,US National,2 wk ahead,0.852792
2014-07-14,US National,3 wk ahead,0.746994
2014-07-14,US National,4 wk ahead,0.761098
2014-07-14,US National,Season peak percentage,4.59053
2014-07-14,US National,Season peak week,2013-12-23
2014-07-14,US National,Season onset,2013-11-25
2013-07-22,HHS Region 1,1 wk ahead,0.343561
2013-07-22,HHS Region 1,2 wk ahead,0.392263
2013-07-22,HHS Region 1,3 wk ahead,0.335119
2013-07-22,HHS Region 1,4 wk ahead,0.413557
2013-07-22,HHS Region 1,Season peak percentage,2.24365
2013-07-22,HHS Region 1,Season peak week,2014-02-03
2013-07-22,HHS Region 1,Season onset,2013-12-23
2013-07-29,HHS Region 1,1 wk ahead,0.392263
2013-07-29,HHS Region 1,2 wk ahead,0.335119
2013-07-29,HHS Region 1,3 wk ahead,0.413557
2013-07-29,HHS Region 1,4 wk ahead,0.333156
2013-07-29,HHS Region 1,Season peak percentage,2.24365
2013-07-29,HHS Region 1,Season peak week,2014-02-03
2013-07-29,HHS Region 1,Season onset,2013-12-23
2013-08-05,HHS Region 1,1 wk ahead,0.335119
2013-08-05,HHS Region 1,2 wk ahead,0.413557
2013-08-05,HHS Region 1,3 wk ahead,0.333156
2013-08-05,HHS Region 1,4 wk ahead,0.304002
2013-08-05,HHS Region 1,Season peak percentage,2.24365
2013-08-05,HHS Region 1,Season peak week,2014-02-03
2013-08-05,HHS Region 1,Season onset,2013-12-23
2013-08-12,HHS Region 1,1 wk ahead,0.413557
2013-08-12,HHS Region 1,2 wk ahead,0.333156
2013-08-12,HHS Region 1,3 wk ahead,0.304002
2013-08-12,HHS Region 1,4 wk ahead,0.338289
2013-08-12,HHS Region 1,Season peak percentage,2.24365
2013-08-12,HHS Region 1,Season peak week,2014-02-03
2013-08-12,HHS Region 1,Season onset,2013-12-23
2013-08-19,HHS Region 1,1 wk ahead,0.333156
2013-08-19,HHS Region 1,2 wk ahead,0.304002
2013-08-19,HHS Region 1,3 wk ahead,0.338289
2013-08-19,HHS Region 1,4 wk ahead,0.460903
2013-08-19,HHS Region 1,Season peak percentage,2.24365
2013-08-19,HHS Region 1,Season peak week,2014-02-03
2013-08-19,HHS Region 1,Season onset,2013-12-23
2013-08-26,HHS Region 1,1 wk ahead,0.304002
2013-08-26,HHS Region 1,2 wk ahead,0.338289
2013-08-26,HHS Region 1,3 wk ahead,0.460903
2013-08-26,HHS Region 1,4 wk ahead,0.98459
2013-08-26,HHS Region 1,Season peak percentage,2.24365
2013-08-26,HHS Region 1,Season peak week,2014-02-03
2013-08-26,HHS Region 1,Season onset,2013-12-23
2013-09-02,HHS Region 1,1 wk ahead,0.338289
2013-09-02,HHS Region 1,2 wk ahead,0.460903
2013-09-02,HHS Region 1,3 wk ahead,0.98459
2013-09-02,HHS Region 1,4 wk ahead,0.621395
2013-09-02,HHS Region 1,Season peak percentage,2.24365
2013-09-02,HHS Region 1,Season peak week,2014-02-03
2013-09-02,HHS Region 1,Season onset,2013-12-23
2013-09-09,HHS Region 1,1 wk ahead,0.460903
2013-09-09,HHS Region 1,2 wk ahead,0.98459
2013-09-09,HHS Region 1,3 wk ahead,0.621395
2013-09-09,HHS Region 1,4 wk ahead,0.654441
2013-09-09,HHS Region 1,Season peak percentage,2.24365
2013-09-09,HHS Region 1,Season peak week,2014-02-03
2013-09-09,HHS Region 1,Season onset,2013-12-23
2013-09-16,HHS Region 1,1 wk ahead,0.98459
2013-09-16,HHS Region 1,2 wk ahead,0.621395
2013-09-16,HHS Region 1,3 wk ahead,0.654441
2013-09-16,HHS Region 1,4 wk ahead,0.741983
2013-09-16,HHS Region 1,Season peak percentage,2.24365
2013-09-16,HHS Region 1,Season peak week,2014-02-03
2013-09-16,HHS Region 1,Season onset,2013-12-23
2013-09-23,HHS Region 1,1 wk ahead,0.621395
2013-09-23,HHS Region 1,2 wk ahead,0.654441
2013-09-23,HHS Region 1,3 wk ahead,0.741983
2013-09-23,HHS Region 1,4 wk ahead,0.80209
2013-09-23,HHS Region 1,Season peak percentage,2.24365
2013-09-23,HHS Region 1,Season peak week,2014-02-03
2013-09-23,HHS Region 1,Season onset,2013-12-23
2013-09-30,HHS Region 1,1 wk ahead,0.654441
2013-09-30,HHS Region 1,2 wk ahead,0.741983
2013-09-30,HHS Region 1,3 wk ahead,0.80209
2013-09-30,HHS Region 1,4 wk ahead,0.905562
2013-09-30,HHS Region 1,Season peak percentage,2.24365
2013-09-30,HHS Region 1,Season peak week,2014-02-03
2013-09-30,HHS Region 1,Season onset,2013-12-23
2013-10-07,HHS Region 1,1 wk ahead,0.741983
2013-10-07,HHS Region 1,2 wk ahead,0.80209
2013-10-07,HHS Region 1,3 wk ahead,0.905562
2013-10-07,HHS Region 1,4 wk ahead,0.955454
2013-10-07,HHS Region 1,Season peak percentage,2.24365
2013-10-07,HHS Region 1,Season peak week,2014-02-03
2013-10-07,HHS Region 1,Season onset,2013-12-23
2013-10-14,HHS Region 1,1 wk ahead,0.80209
2013-10-14,HHS Region 1,2 wk ahead,0.905562
2013-10-14,HHS Region 1,3 wk ahead,0.955454
2013-10-14,HHS Region 1,4 wk ahead,0.851659
2013-10-14,HHS Region 1,Season peak percentage,2.24365
2013-10-14,HHS Region 1,Season peak week,2014-02-03
2013-10-14,HHS Region 1,Season onset,2013-12-23
2013-10-21,HHS Region 1,1 wk ahead,0.905562
2013-10-21,HHS Region 1,2 wk ahead,0.955454
2013-10-21,HHS Region 1,3 wk ahead,0.851659
2013-10-21,HHS Region 1,4 wk ahead,0.692049
2013-10-21,HHS Region 1,Season peak percentage,2.24365
2013-10-21,HHS Region 1,Season peak week,2014-02-03
2013-10-21,HHS Region 1,Season onset,2013-12-23
2013-10-28,HHS Region 1,1 wk ahead,0.955454
2013-10-28,HHS Region 1,2 wk ahead,0.851659
2013-10-28,HHS Region 1,3 wk ahead,0.692049
2013-10-28,HHS Region 1,4 wk ahead,0.91993
2013-10-28,HHS Region 1,Season peak percentage,2.24365
2013-10-28,HHS Region 1,Season peak week,2014-02-03
2013-10-28,HHS Region 1,Season onset,2013-12-23
2013-11-04,HHS Region 1,1 wk ahead,0.851659
2013-11-04,HHS Region 1,2 wk ahead,0.692049
2013-11-04,HHS Region 1,3 wk ahead,0.91993
2013-11-04,HHS Region 1,4 wk ahead,0.825554
2013-11-04,HHS Region 1,Season peak percentage,2.24365
2013-11-04,HHS Region 1,Season peak week,2014-02-03
2013-11-04,HHS Region 1,Season onset,2013-12-23
2013-11-11,HHS Region 1,1 wk ahead,0.692049
2013-11-11,HHS Region 1,2 wk ahead,0.91993
2013-11-11,HHS Region 1,3 wk ahead,0.825554
2013-11-11,HHS Region 1,4 wk ahead,1.06768
2013-11-11,HHS Region 1,Season peak percentage,2.24365
2013-11-11,HHS Region 1,Season peak week,2014-02-03
2013-11-11,HHS Region 1,Season onset,2013-12-23
2013-11-18,HHS Region 1,1 wk ahead,0.91993
2013-11-18,HHS Region 1,2 wk ahead,0.825554
2013-11-18,HHS Region 1,3 wk ahead,1.06768
2013-11-18,HHS Region 1,4 wk ahead,1.1724
2013-11-18,HHS Region 1,Season peak percentage,2.24365
2013-11-18,HHS Region 1,Season peak week,2014-02-03
2013-11-18,HHS Region 1,Season onset,2013-12-23
2013-11-25,HHS Region 1,1 wk ahead,0.825554
2013-11-25,HHS Region 1,2 wk ahead,1.06768
2013-11-25,HHS Region 1,3 wk ahead,1.1724
2013-11-25,HHS Region 1,4 wk ahead,1.58812
2013-11-25,HHS Region 1,Season peak percentage,2.24365
2013-11-25,HHS Region 1,Season peak week,2014-02-03
2013-11-25,HHS Region 1,Season onset,2013-12-23
2013-12-02,HHS Region 1,1 wk ahead,1.06768
2013-12-02,HHS Region 1,2 wk ahead,1.1724
2013-12-02,HHS Region 1,3 wk ahead,1.58812
2013-12-02,HHS Region 1,4 wk ahead,1.60948
2013-12-02,HHS Region 1,Season peak percentage,2.24365
2013-12-02,HHS Region 1,Season peak week,2014-02-03
2013-12-02,HHS Region 1,Season onset,2013-12-23
2013-12-09,HHS Region 1,1 wk ahead,1.1724
2013-12-09,HHS Region 1,2 wk ahead,1.58812
2013-12-09,HHS Region 1,3 wk ahead,1.60948
2013-12-09,HHS Region 1,4 wk ahead,1.39198
2013-12-09,HHS Region 1,Season peak percentage,2.24365
2013-12-09,HHS Region 1,Season peak week,2014-02-03
2013-12-09,HHS Region 1,Season onset,2013-12-23
2013-12-16,HHS Region 1,1 wk ahead,1.58812
2013-12-16,HHS Region 1,2 wk ahead,1.60948
2013-12-16,HHS Region 1,3 wk ahead,1.39198
2013-12-16,HHS Region 1,4 wk ahead,1.67317
2013-12-16,HHS Region 1,Season peak percentage,2.24365
2013-12-16,HHS Region 1,Season peak week,2014-02-03
2013-12-16,HHS Region 1,Season onset,2013-12-23
2013-12-23,HHS Region 1,1 wk ahead,1.60948
2013-12-23,HHS Region 1,2 wk ahead,1.39198
2013-12-23,HHS Region 1,3 wk ahead,1.67317
2013-12-23,HHS Region 1,4 wk ahead,1.87667
2013-12-23,HHS Region 1,Season peak percentage,2.24365
2013-12-23,HHS Region 1,Season peak week,2014-02-03
2013-12-23,HHS Region 1,Season onset,2013-12-23
2013-12-30,HHS Region 1,1 wk ahead,1.39198
2013-12-30,HHS Region 1,2 wk ahead,1.67317
2013-12-30,HHS Region 1,3 wk ahead,1.87667
2013-12-30,HHS Region 1,4 wk ahead,2.03318
2013-12-30,HHS Region 1,Season peak percentage,2.24365
2013-12-30,HHS Region 1,Season peak week,2014-02-03
2013-12-30,HHS Region 1,Season onset,2013-12-23
2014-01-06,HHS Region 1,1 wk ahead,1.67317
2014-01-06,HHS Region 1,2 wk ahead,1.87667
2014-01-06,HHS Region 1,3 wk ahead,2.03318
2014-01-06,HHS Region 1,4 wk ahead,2.24365
2014-01-06,HHS Region 1,Season peak percentage,2.24365
2014-01-06,HHS Region 1,Season peak week,2014-02-03
2014-01-06,HHS Region 1,Season onset,2013-12-23
2014-01-13,HHS Region 1,1 wk ahead,1.87667
2014-01-13,HHS Region 1,2 wk ahead,2.03318
2014-01-13,HHS Region 1,3 wk ahead,2.24365
2014-01-13,HHS Region 1,4 wk ahead,1.75096
2014-01-13,HHS Region 1,Season peak percentage,2.24365
2014-01-13,HHS Region 1,Season peak week,2014-02-03
2014-01-13,HHS Region 1,Season onset,2013-12-23
2014-01-20,HHS Region 1,1 wk ahead,2.03318
2014-01-20,HHS Region 1,2 wk ahead,2.24365
2014-01-20,HHS Region 1,3 wk ahead,1.75096
2014-01-20,HHS Region 1,4 wk ahead,1.78771
2014-01-20,HHS Region 1,Season peak percentage,2.24365
2014-01-20,HHS Region 1,Season peak week,2014-02-03
2014-01-20,HHS Region 1,Season onset,2013-12-23
2014-01-27,HHS Region 1,1 wk ahead,2.24365
2014-01-27,HHS Region 1,2 wk ahead,1.75096
2014-01-27,HHS Region 1,3 wk ahead,1.78771
2014-01-27,HHS Region 1,4 wk ahead,1.51318
2014-01-27,HHS Region 1,Season peak percentage,2.24365
2014-01-27,HHS Region 1,Season peak week,2014-02-03
2014-01-27,HHS Region 1,Season onset,2013-12-23
2014-02-03,HHS Region 1,1 wk ahead,1.75096
2014-02-03,HHS Region 1,2 wk ahead,1.78771
2014-02-03,HHS Region 1,3 wk ahead,1.51318
2014-02-03,HHS Region 1,4 wk ahead,1.53377
2014-02-03,HHS Region 1,Season peak percentage,2.24365
2014-02-03,HHS Region 1,Season peak week,2014-02-03
2014-02-03,HHS Region 1,Season onset,2013-12-23
2014-02-10,HHS Region 1,1 wk ahead,1.78771
2014-02-10,HHS Region 1,2 wk ahead,1.51318
2014-02-10,HHS Region 1,3 wk ahead,1.53377
2014-02-10,HHS Region 1,4 wk ahead,1.35777
2014-02-10,HHS Region 1,Season peak percentage,2.24365
2014-02-10,HHS Region 1,Season peak week,2014-02-03
2014-02-10,HHS Region 1,Season onset,2013-12-23
2014-02-17,HHS Region 1,1 wk ahead,1.51318
2014-02-17,HHS Region 1,2 wk ahead,1.53377
2014-02-17,HHS Region 1,3 wk ahead,1.35777
2014-02-17,HHS Region 1,4 wk ahead,1.69082
2014-02-17,HHS Region 1,Season peak percentage,2.24365
2014-02-17,HHS Region 1,Season peak week,2014-02-03
2014-02-17,HHS Region 1,Season onset,2013-12-23
2014-02-24,HHS Region 1,1 wk ahead,1.53377
2014-02-24,HHS Region 1,2 wk ahead,1.35777
2014-02-24,HHS Region 1,3 wk ahead,1.69082
2014-02-24,HHS Region 1,4 wk ahead,1.59596
2014-02-24,HHS Region 1,Season peak percentage,2.24365
2014-02-24,HHS Region 1,Season peak week,2014-02-03
2014-02-24,HHS Region 1,Season onset,2013-12-23
2014-03-03,HHS Region 1,1 wk ahead,1.35777
2014-03-03,HHS Region 1,2 wk ahead,1.69082
2014-03-03,HHS Region 1,3 wk ahead,1.59596
2014-03-03,HHS Region 1,4 wk ahead,1.82481
2014-03-03,HHS Region 1,Season peak percentage,2.24365
2014-03-03,HHS Region 1,Season peak week,2014-02-03
2014-03-03,HHS Region 1,Season onset,2013-12-23
2014-03-10,HHS Region 1,1 wk ahead,1.69082
2014-03-10,HHS Region 1,2 wk ahead,1.59596
2014-03-10,HHS Region 1,3 wk ahead,1.82481
2014-03-10,HHS Region 1,4 wk ahead,1.96088
2014-03-10,HHS Region 1,Season peak percentage,2.24365
2014-03-10,HHS Region 1,Season peak week,2014-02-03
2014-03-10,HHS Region 1,Season onset,2013-12-23
2014-03-17,HHS Region 1,1 wk ahead,1.59596
2014-03-17,HHS Region 1,2 wk ahead,1.82481
2014-03-17,HHS Region 1,3 wk ahead,1.96088
2014-03-17,HHS Region 1,4 wk ahead,1.73466
2014-03-17,HHS Region 1,Season peak percentage,2.24365
2014-03-17,HHS Region 1,Season peak week,2014-02-03
2014-03-17,HHS Region 1,Season onset,2013-12-23
2014-03-24,HHS Region 1,1 wk ahead,1.82481
2014-03-24,HHS Region 1,2 wk ahead,1.96088
2014-03-24,HHS Region 1,3 wk ahead,1.73466
2014-03-24,HHS Region 1,4 wk ahead,1.55579
2014-03-24,HHS Region 1,Season peak percentage,2.24365
2014-03-24,HHS Region 1,Season peak week,2014-02-03
2014-03-24,HHS Region 1,Season onset,2013-12-23
2014-03-31,HHS Region 1,1 wk ahead,1.96088
2014-03-31,HHS Region 1,2 wk ahead,1.73466
2014-03-31,HHS Region 1,3 wk ahead,1.55579
2014-03-31,HHS Region 1,4 wk ahead,1.25236
2014-03-31,HHS Region 1,Season peak percentage,2.24365
2014-03-31,HHS Region 1,Season peak week,2014-02-03
2014-03-31,HHS Region 1,Season onset,2013-12-23
2014-04-07,HHS Region 1,1 wk ahead,1.73466
2014-04-07,HHS Region 1,2 wk ahead,1.55579
2014-04-07,HHS Region 1,3 wk ahead,1.25236
2014-04-07,HHS Region 1,4 wk ahead,1.29032
2014-04-07,HHS Region 1,Season peak percentage,2.24365
2014-04-07,HHS Region 1,Season peak week,2014-02-03
2014-04-07,HHS Region 1,Season onset,2013-12-23
2014-04-14,HHS Region 1,1 wk ahead,1.55579
2014-04-14,HHS Region 1,2 wk ahead,1.25236
2014-04-14,HHS Region 1,3 wk ahead,1.29032
2014-04-14,HHS Region 1,4 wk ahead,1.0337
2014-04-14,HHS Region 1,Season peak percentage,2.24365
2014-04-14,HHS Region 1,Season peak week,2014-02-03
2014-04-14,HHS Region 1,Season onset,2013-12-23
2014-04-21,HHS Region 1,1 wk ahead,1.25236
2014-04-21,HHS Region 1,2 wk ahead,1.29032
2014-04-21,HHS Region 1,3 wk ahead,1.0337
2014-04-21,HHS Region 1,4 wk ahead,0.513504
2014-04-21,HHS Region 1,Season peak percentage,2.24365
2014-04-21,HHS Region 1,Season peak week,2014-02-03
2014-04-21,HHS Region 1,Season onset,2013-12-23
2014-04-28,HHS Region 1,1 wk ahead,1.29032
2014-04-28,HHS Region 1,2 wk ahead,1.0337
2014-04-28,HHS Region 1,3 wk ahead,0.513504
2014-04-28,HHS Region 1,4 wk ahead,0.480187
2014-04-28,HHS Region 1,Season peak percentage,2.24365
2014-04-28,HHS Region 1,Season peak week,2014-02-03
2014-04-28,HHS Region 1,Season onset,2013-12-23
2014-05-05,HHS Region 1,1 wk ahead,1.0337
2014-05-05,HHS Region 1,2 wk ahead,0.513504
2014-05-05,HHS Region 1,3 wk ahead,0.480187
2014-05-05,HHS Region 1,4 wk ahead,0.549795
2014-05-05,HHS Region 1,Season peak percentage,2.24365
2014-05-05,HHS Region 1,Season peak week,2014-02-03
2014-05-05,HHS Region 1,Season onset,2013-12-23
2014-05-12,HHS Region 1,1 wk ahead,0.513504
2014-05-12,HHS Region 1,2 wk ahead,0.480187
2014-05-12,HHS Region 1,3 wk ahead,0.549795
2014-05-12,HHS Region 1,4 wk ahead,0.445091
2014-05-12,HHS Region 1,Season peak percentage,2.24365
2014-05-12,HHS Region 1,Season peak week,2014-02-03
2014-05-12,HHS Region 1,Season onset,2013-12-23
2014-05-19,HHS Region 1,1 wk ahead,0.480187
2014-05-19,HHS Region 1,2 wk ahead,0.549795
2014-05-19,HHS Region 1,3 wk ahead,0.445091
2014-05-19,HHS Region 1,4 wk ahead,0.440756
2014-05-19,HHS Region 1,Season peak percentage,2.24365
2014-05-19,HHS Region 1,Season peak week,2014-02-03
2014-05-19,HHS Region 1,Season onset,2013-12-23
2014-05-26,HHS Region 1,1 wk ahead,0.549795
2014-05-26,HHS Region 1,2 wk ahead,0.445091
2014-05-26,HHS Region 1,3 wk ahead,0.440756
2014-05-26,HHS Region 1,4 wk ahead,0.469904
2014-05-26,HHS Region 1,Season peak percentage,2.24365
2014-05-26,HHS Region 1,Season peak week,2014-02-03
2014-05-26,HHS Region 1,Season onset,2013-12-23
2014-06-02,HHS Region 1,1 wk ahead,0.445091
2014-06-02,HHS Region 1,2 wk ahead,0.440756
2014-06-02,HHS Region 1,3 wk ahead,0.469904
2014-06-02,HHS Region 1,4 wk ahead,0.702276
2014-06-02,HHS Region 1,Season peak percentage,2.24365
2014-06-02,HHS Region 1,Season peak week,2014-02-03
2014-06-02,HHS Region 1,Season onset,2013-12-23
2014-06-09,HHS Region 1,1 wk ahead,0.440756
2014-06-09,HHS Region 1,2 wk ahead,0.469904
2014-06-09,HHS Region 1,3 wk ahead,0.702276
2014-06-09,HHS Region 1,4 wk ahead,0.355917
2014-06-09,HHS Region 1,Season peak percentage,2.24365
2014-06-09,HHS Region 1,Season peak week,2014-02-03
2014-06-09,HHS Region 1,Season onset,2013-12-23
2014-06-16,HHS Region 1,1 wk ahead,0.469904
2014-06-16,HHS Region 1,2 wk ahead,0.702276
2014-06-16,HHS Region 1,3 wk ahead,0.355917
2014-06-16,HHS Region 1,4 wk ahead,0.401355
2014-06-16,HHS Region 1,Season peak percentage,2.24365
2014-06-16,HHS Region 1,Season peak week,2014-02-03
2014-06-16,HHS Region 1,Season onset,2013-12-23
2014-06-23,HHS Region 1,1 wk ahead,0.702276
2014-06-23,HHS Region 1,2 wk ahead,0.355917
2014-06-23,HHS Region 1,3 wk ahead,0.401355
2014-06-23,HHS Region 1,4 wk ahead,0.391262
2014-06-23,HHS Region 1,Season peak percentage,2.24365
2014-06-23,HHS Region 1,Season peak week,2014-02-03
2014-06-23,HHS Region 1,Season onset,2013-12-23
2014-06-30,HHS Region 1,1 wk ahead,0.355917
2014-06-30,HHS Region 1,2 wk ahead,0.401355
2014-06-30,HHS Region 1,3 wk ahead,0.391262
2014-06-30,HHS Region 1,4 wk ahead,0.533088
2014-06-30,HHS Region 1,Season peak percentage,2.24365
2014-06-30,HHS Region 1,Season peak week,2014-02-03
2014-06-30,HHS Region 1,Season onset,2013-12-23
2014-07-07,HHS Region 1,1 wk ahead,0.401355
2014-07-07,HHS Region 1,2 wk ahead,0.391262
2014-07-07,HHS Region 1,3 wk ahead,0.533088
2014-07-07,HHS Region 1,4 wk ahead,0.357373
2014-07-07,HHS Region 1,Season peak percentage,2.24365
2014-07-07,HHS Region 1,Season peak week,2014-02-03
2014-07-07,HHS Region 1,Season onset,2013-12-23
2014-07-14,HHS Region 1,1 wk ahead,0.391262
2014-07-14,HHS Region 1,2 wk ahead,0.533088
2014-07-14,HHS Region 1,3 wk ahead,0.357373
2014-07-14,HHS Region 1,4 wk ahead,0.39934
2014-07-14,HHS Region 1,Season peak percentage,2.24365
2014-07-14,HHS Region 1,Season peak week,2014-02-03
2014-07-14,HHS Region 1,Season onset,2013-12-23
2013-07-22,HHS Region 2,1 wk ahead,0.888017
2013-07-22,HHS Region 2,2 wk ahead,1.15352
2013-07-22,HHS Region 2,3 wk ahead,0.765286
2013-07-22,HHS Region 2,4 wk ahead,0.801036
2013-07-22,HHS Region 2,Season peak percentage,3.43908
2013-07-22,HHS Region 2,Season peak week,2014-02-03
2013-07-22,HHS Region 2,Season onset,2013-12-16
2013-07-29,HHS Region 2,1 wk ahead,1.15352
2013-07-29,HHS Region 2,2 wk ahead,0.765286
2013-07-29,HHS Region 2,3 wk ahead,0.801036
2013-07-29,HHS Region 2,4 wk ahead,0.82326
2013-07-29,HHS Region 2,Season peak percentage,3.43908
2013-07-29,HHS Region 2,Season peak week,2014-02-03
2013-07-29,HHS Region 2,Season onset,2013-12-16
2013-08-05,HHS Region 2,1 wk ahead,0.765286
2013-08-05,HHS Region 2,2 wk ahead,0.801036
2013-08-05,HHS Region 2,3 wk ahead,0.82326
2013-08-05,HHS Region 2,4 wk ahead,0.672693
2013-08-05,HHS Region 2,Season peak percentage,3.43908
2013-08-05,HHS Region 2,Season peak week,2014-02-03
2013-08-05,HHS Region 2,Season onset,2013-12-16
2013-08-12,HHS Region 2,1 wk ahead,0.801036
2013-08-12,HHS Region 2,2 wk ahead,0.82326
2013-08-12,HHS Region 2,3 wk ahead,0.672693
2013-08-12,HHS Region 2,4 wk ahead,0.676719
2013-08-12,HHS Region 2,Season peak percentage,3.43908
2013-08-12,HHS Region 2,Season peak week,2014-02-03
2013-08-12,HHS Region 2,Season onset,2013-12-16
2013-08-19,HHS Region 2,1 wk ahead,0.82326
2013-08-19,HHS Region 2,2 wk ahead,0.672693
2013-08-19,HHS Region 2,3 wk ahead,0.676719
2013-08-19,HHS Region 2,4 wk ahead,0.885106
2013-08-19,HHS Region 2,Season peak percentage,3.43908
2013-08-19,HHS Region 2,Season peak week,2014-02-03
2013-08-19,HHS Region 2,Season onset,2013-12-16
2013-08-26,HHS Region 2,1 wk ahead,0.672693
2013-08-26,HHS Region 2,2 wk ahead,0.676719
2013-08-26,HHS Region 2,3 wk ahead,0.885106
2013-08-26,HHS Region 2,4 wk ahead,0.84529
2013-08-26,HHS Region 2,Season peak percentage,3.43908
2013-08-26,HHS Region 2,Season peak week,2014-02-03
2013-08-26,HHS Region 2,Season onset,2013-12-16
2013-09-02,HHS Region 2,1 wk ahead,0.676719
2013-09-02,HHS Region 2,2 wk ahead,0.885106
2013-09-02,HHS Region 2,3 wk ahead,0.84529
2013-09-02,HHS Region 2,4 wk ahead,1.60751
2013-09-02,HHS Region 2,Season peak percentage,3.43908
2013-09-02,HHS Region 2,Season peak week,2014-02-03
2013-09-02,HHS Region 2,Season onset,2013-12-16
2013-09-09,HHS Region 2,1 wk ahead,0.885106
2013-09-09,HHS Region 2,2 wk ahead,0.84529
2013-09-09,HHS Region 2,3 wk ahead,1.60751
2013-09-09,HHS Region 2,4 wk ahead,1.69064
2013-09-09,HHS Region 2,Season peak percentage,3.43908
2013-09-09,HHS Region 2,Season peak week,2014-02-03
2013-09-09,HHS Region 2,Season onset,2013-12-16
2013-09-16,HHS Region 2,1 wk ahead,0.84529
2013-09-16,HHS Region 2,2 wk ahead,1.60751
2013-09-16,HHS Region 2,3 wk ahead,1.69064
2013-09-16,HHS Region 2,4 wk ahead,1.96094
2013-09-16,HHS Region 2,Season peak percentage,3.43908
2013-09-16,HHS Region 2,Season peak week,2014-02-03
2013-09-16,HHS Region 2,Season onset,2013-12-16
2013-09-23,HHS Region 2,1 wk ahead,1.60751
2013-09-23,HHS Region 2,2 wk ahead,1.69064
2013-09-23,HHS Region 2,3 wk ahead,1.96094
2013-09-23,HHS Region 2,4 wk ahead,1.69922
2013-09-23,HHS Region 2,Season peak percentage,3.43908
2013-09-23,HHS Region 2,Season peak week,2014-02-03
2013-09-23,HHS Region 2,Season onset,2013-12-16
2013-09-30,HHS Region 2,1 wk ahead,1.69064
2013-09-30,HHS Region 2,2 wk ahead,1.96094
2013-09-30,HHS Region 2,3 wk ahead,1.69922
2013-09-30,HHS Region 2,4 wk ahead,2.01973
2013-09-30,HHS Region 2,Season peak percentage,3.43908
2013-09-30,HHS Region 2,Season peak week,2014-02-03
2013-09-30,HHS Region 2,Season onset,2013-12-16
2013-10-07,HHS Region 2,1 wk ahead,1.96094
2013-10-07,HHS Region 2,2 wk ahead,1.69922
2013-10-07,HHS Region 2,3 wk ahead,2.01973
2013-10-07,HHS Region 2,4 wk ahead,1.78105
2013-10-07,HHS Region 2,Season peak percentage,3.43908
