timezero,unit,target,value
2017-03-26,HHS Region 2,Season onset,2016-11-20
2017-04-02,HHS Region 2,1 wk ahead,3.07639
2017-04-02,HHS Region 2,2 wk ahead,2.30839
2017-04-02,HHS Region 2,3 wk ahead,2.37195
2017-04-02,HHS Region 2,4 wk ahead,2.01884
2017-04-02,HHS Region 2,Season peak percentage,6.93759
2017-04-02,HHS Region 2,Season peak week,2017-02-05
2017-04-02,HHS Region 2,Season onset,2016-11-20
2017-04-09,HHS Region 2,1 wk ahead,2.30839
2017-04-09,HHS Region 2,2 wk ahead,2.37195
2017-04-09,HHS Region 2,3 wk ahead,2.01884
2017-04-09,HHS Region 2,4 wk ahead,2.04102
2017-04-09,HHS Region 2,Season peak percentage,6.93759
2017-04-09,HHS Region 2,Season peak week,2017-02-05
2017-04-09,HHS Region 2,Season onset,2016-11-20
2017-04-16,HHS Region 2,1 wk ahead,2.37195
2017-04-16,HHS Region 2,2 wk ahead,2.01884
2017-04-16,HHS Region 2,3 wk ahead,2.04102
2017-04-16,HHS Region 2,4 wk ahead,2.05369
2017-04-16,HHS Region 2,Season peak percentage,6.93759
2017-04-16,HHS Region 2,Season peak week,2017-02-05
2017-04-16,HHS Region 2,Season onset,2016-11-20
2017-04-23,HHS Region 2,1 wk ahead,2.01884
2017-04-23,HHS Region 2,2 wk ahead,2.04102
2017-04-23,HHS Region 2,3 wk ahead,2.05369
2017-04-23,HHS Region 2,4 wk ahead,1.82629
2017-04-23,HHS Region 2,Season peak percentage,6.93759
2017-04-23,HHS Region 2,Season peak week,2017-02-05
2017-04-23,HHS Region 2,Season onset,2016-11-20
2017-04-30,HHS Region 2,1 wk ahead,2.04102
2017-04-30,HHS Region 2,2 wk ahead,2.05369
2017-04-30,HHS Region 2,3 wk ahead,1.82629
2017-04-30,HHS Region 2,4 wk ahead,1.95155
2017-04-30,HHS Region 2,Season peak percentage,6.93759
2017-04-30,HHS Region 2,Season peak week,2017-02-05
2017-04-30,HHS Region 2,Season onset,2016-11-20
2017-05-07,HHS Region 2,1 wk ahead,2.05369
2017-05-07,HHS Region 2,2 wk ahead,1.82629
2017-05-07,HHS Region 2,3 wk ahead,1.95155
2017-05-07,HHS Region 2,4 wk ahead,1.8621
2017-05-07,HHS Region 2,Season peak percentage,6.93759
2017-05-07,HHS Region 2,Season peak week,2017-02-05
2017-05-07,HHS Region 2,Season onset,2016-11-20
2017-05-14,HHS Region 2,1 wk ahead,1.82629
2017-05-14,HHS Region 2,2 wk ahead,1.95155
2017-05-14,HHS Region 2,3 wk ahead,1.8621
2017-05-14,HHS Region 2,4 wk ahead,1.69066
2017-05-14,HHS Region 2,Season peak percentage,6.93759
2017-05-14,HHS Region 2,Season peak week,2017-02-05
2017-05-14,HHS Region 2,Season onset,2016-11-20
2017-05-21,HHS Region 2,1 wk ahead,1.95155
2017-05-21,HHS Region 2,2 wk ahead,1.8621
2017-05-21,HHS Region 2,3 wk ahead,1.69066
2017-05-21,HHS Region 2,4 wk ahead,1.82187
2017-05-21,HHS Region 2,Season peak percentage,6.93759
2017-05-21,HHS Region 2,Season peak week,2017-02-05
2017-05-21,HHS Region 2,Season onset,2016-11-20
2017-05-28,HHS Region 2,1 wk ahead,1.8621
2017-05-28,HHS Region 2,2 wk ahead,1.69066
2017-05-28,HHS Region 2,3 wk ahead,1.82187
2017-05-28,HHS Region 2,4 wk ahead,1.57032
2017-05-28,HHS Region 2,Season peak percentage,6.93759
2017-05-28,HHS Region 2,Season peak week,2017-02-05
2017-05-28,HHS Region 2,Season onset,2016-11-20
2017-06-04,HHS Region 2,1 wk ahead,1.69066
2017-06-04,HHS Region 2,2 wk ahead,1.82187
2017-06-04,HHS Region 2,3 wk ahead,1.57032
2017-06-04,HHS Region 2,4 wk ahead,1.52523
2017-06-04,HHS Region 2,Season peak percentage,6.93759
2017-06-04,HHS Region 2,Season peak week,2017-02-05
2017-06-04,HHS Region 2,Season onset,2016-11-20
2017-06-11,HHS Region 2,1 wk ahead,1.82187
2017-06-11,HHS Region 2,2 wk ahead,1.57032
2017-06-11,HHS Region 2,3 wk ahead,1.52523
2017-06-11,HHS Region 2,4 wk ahead,1.38403
2017-06-11,HHS Region 2,Season peak percentage,6.93759
2017-06-11,HHS Region 2,Season peak week,2017-02-05
2017-06-11,HHS Region 2,Season onset,2016-11-20
2017-06-18,HHS Region 2,1 wk ahead,1.57032
2017-06-18,HHS Region 2,2 wk ahead,1.52523
2017-06-18,HHS Region 2,3 wk ahead,1.38403
2017-06-18,HHS Region 2,4 wk ahead,1.44517
2017-06-18,HHS Region 2,Season peak percentage,6.93759
2017-06-18,HHS Region 2,Season peak week,2017-02-05
2017-06-18,HHS Region 2,Season onset,2016-11-20
2017-06-25,HHS Region 2,1 wk ahead,1.52523
2017-06-25,HHS Region 2,2 wk ahead,1.38403
2017-06-25,HHS Region 2,3 wk ahead,1.44517
2017-06-25,HHS Region 2,4 wk ahead,1.45844
2017-06-25,HHS Region 2,Season peak percentage,6.93759
2017-06-25,HHS Region 2,Season peak week,2017-02-05
2017-06-25,HHS Region 2,Season onset,2016-11-20
2017-07-02,HHS Region 2,1 wk ahead,1.38403
2017-07-02,HHS Region 2,2 wk ahead,1.44517
2017-07-02,HHS Region 2,3 wk ahead,1.45844
2017-07-02,HHS Region 2,4 wk ahead,1.32634
2017-07-02,HHS Region 2,Season peak percentage,6.93759
2017-07-02,HHS Region 2,Season peak week,2017-02-05
2017-07-02,HHS Region 2,Season onset,2016-11-20
2017-07-09,HHS Region 2,1 wk ahead,1.44517
2017-07-09,HHS Region 2,2 wk ahead,1.45844
2017-07-09,HHS Region 2,3 wk ahead,1.32634
2017-07-09,HHS Region 2,4 wk ahead,1.34713
2017-07-09,HHS Region 2,Season peak percentage,6.93759
2017-07-09,HHS Region 2,Season peak week,2017-02-05
2017-07-09,HHS Region 2,Season onset,2016-11-20
2017-07-16,HHS Region 2,1 wk ahead,1.45844
2017-07-16,HHS Region 2,2 wk ahead,1.32634
2017-07-16,HHS Region 2,3 wk ahead,1.34713
2017-07-16,HHS Region 2,4 wk ahead,1.15738
2017-07-16,HHS Region 2,Season peak percentage,6.93759
2017-07-16,HHS Region 2,Season peak week,2017-02-05
2017-07-16,HHS Region 2,Season onset,2016-11-20
2016-07-24,HHS Region 3,1 wk ahead,0.964079
2016-07-24,HHS Region 3,2 wk ahead,0.958014
2016-07-24,HHS Region 3,3 wk ahead,0.86297
2016-07-24,HHS Region 3,4 wk ahead,0.919978
2016-07-24,HHS Region 3,Season peak percentage,5.20003
2016-07-24,HHS Region 3,Season peak week,2017-02-12
2016-07-24,HHS Region 3,Season onset,2016-12-18
2016-07-31,HHS Region 3,1 wk ahead,0.958014
2016-07-31,HHS Region 3,2 wk ahead,0.86297
2016-07-31,HHS Region 3,3 wk ahead,0.919978
2016-07-31,HHS Region 3,4 wk ahead,1.07718
2016-07-31,HHS Region 3,Season peak percentage,5.20003
2016-07-31,HHS Region 3,Season peak week,2017-02-12
2016-07-31,HHS Region 3,Season onset,2016-12-18
2016-08-07,HHS Region 3,1 wk ahead,0.86297
2016-08-07,HHS Region 3,2 wk ahead,0.919978
2016-08-07,HHS Region 3,3 wk ahead,1.07718
2016-08-07,HHS Region 3,4 wk ahead,1.14754
2016-08-07,HHS Region 3,Season peak percentage,5.20003
2016-08-07,HHS Region 3,Season peak week,2017-02-12
2016-08-07,HHS Region 3,Season onset,2016-12-18
2016-08-14,HHS Region 3,1 wk ahead,0.919978
2016-08-14,HHS Region 3,2 wk ahead,1.07718
2016-08-14,HHS Region 3,3 wk ahead,1.14754
2016-08-14,HHS Region 3,4 wk ahead,1.00533
2016-08-14,HHS Region 3,Season peak percentage,5.20003
2016-08-14,HHS Region 3,Season peak week,2017-02-12
2016-08-14,HHS Region 3,Season onset,2016-12-18
2016-08-21,HHS Region 3,1 wk ahead,1.07718
2016-08-21,HHS Region 3,2 wk ahead,1.14754
2016-08-21,HHS Region 3,3 wk ahead,1.00533
2016-08-21,HHS Region 3,4 wk ahead,1.0972
2016-08-21,HHS Region 3,Season peak percentage,5.20003
2016-08-21,HHS Region 3,Season peak week,2017-02-12
2016-08-21,HHS Region 3,Season onset,2016-12-18
2016-08-28,HHS Region 3,1 wk ahead,1.14754
2016-08-28,HHS Region 3,2 wk ahead,1.00533
2016-08-28,HHS Region 3,3 wk ahead,1.0972
2016-08-28,HHS Region 3,4 wk ahead,1.16354
2016-08-28,HHS Region 3,Season peak percentage,5.20003
2016-08-28,HHS Region 3,Season peak week,2017-02-12
2016-08-28,HHS Region 3,Season onset,2016-12-18
2016-09-04,HHS Region 3,1 wk ahead,1.00533
2016-09-04,HHS Region 3,2 wk ahead,1.0972
2016-09-04,HHS Region 3,3 wk ahead,1.16354
2016-09-04,HHS Region 3,4 wk ahead,1.1181
2016-09-04,HHS Region 3,Season peak percentage,5.20003
2016-09-04,HHS Region 3,Season peak week,2017-02-12
2016-09-04,HHS Region 3,Season onset,2016-12-18
2016-09-11,HHS Region 3,1 wk ahead,1.0972
2016-09-11,HHS Region 3,2 wk ahead,1.16354
2016-09-11,HHS Region 3,3 wk ahead,1.1181
2016-09-11,HHS Region 3,4 wk ahead,1.08883
2016-09-11,HHS Region 3,Season peak percentage,5.20003
2016-09-11,HHS Region 3,Season peak week,2017-02-12
2016-09-11,HHS Region 3,Season onset,2016-12-18
2016-09-18,HHS Region 3,1 wk ahead,1.16354
2016-09-18,HHS Region 3,2 wk ahead,1.1181
2016-09-18,HHS Region 3,3 wk ahead,1.08883
2016-09-18,HHS Region 3,4 wk ahead,1.17636
2016-09-18,HHS Region 3,Season peak percentage,5.20003
2016-09-18,HHS Region 3,Season peak week,2017-02-12
2016-09-18,HHS Region 3,Season onset,2016-12-18
2016-09-25,HHS Region 3,1 wk ahead,1.1181
2016-09-25,HHS Region 3,2 wk ahead,1.08883
2016-09-25,HHS Region 3,3 wk ahead,1.17636
2016-09-25,HHS Region 3,4 wk ahead,1.22343
2016-09-25,HHS Region 3,Season peak percentage,5.20003
2016-09-25,HHS Region 3,Season peak week,2017-02-12
2016-09-25,HHS Region 3,Season onset,2016-12-18
2016-10-02,HHS Region 3,1 wk ahead,1.08883
2016-10-02,HHS Region 3,2 wk ahead,1.17636
2016-10-02,HHS Region 3,3 wk ahead,1.22343
2016-10-02,HHS Region 3,4 wk ahead,1.35918
2016-10-02,HHS Region 3,Season peak percentage,5.20003
2016-10-02,HHS Region 3,Season peak week,2017-02-12
2016-10-02,HHS Region 3,Season onset,2016-12-18
2016-10-09,HHS Region 3,1 wk ahead,1.17636
2016-10-09,HHS Region 3,2 wk ahead,1.22343
2016-10-09,HHS Region 3,3 wk ahead,1.35918
2016-10-09,HHS Region 3,4 wk ahead,1.42255
2016-10-09,HHS Region 3,Season peak percentage,5.20003
2016-10-09,HHS Region 3,Season peak week,2017-02-12
2016-10-09,HHS Region 3,Season onset,2016-12-18
2016-10-16,HHS Region 3,1 wk ahead,1.22343
2016-10-16,HHS Region 3,2 wk ahead,1.35918
2016-10-16,HHS Region 3,3 wk ahead,1.42255
2016-10-16,HHS Region 3,4 wk ahead,1.44312
2016-10-16,HHS Region 3,Season peak percentage,5.20003
2016-10-16,HHS Region 3,Season peak week,2017-02-12
2016-10-16,HHS Region 3,Season onset,2016-12-18
2016-10-23,HHS Region 3,1 wk ahead,1.35918
2016-10-23,HHS Region 3,2 wk ahead,1.42255
2016-10-23,HHS Region 3,3 wk ahead,1.44312
2016-10-23,HHS Region 3,4 wk ahead,1.74561
2016-10-23,HHS Region 3,Season peak percentage,5.20003
2016-10-23,HHS Region 3,Season peak week,2017-02-12
2016-10-23,HHS Region 3,Season onset,2016-12-18
2016-10-30,HHS Region 3,1 wk ahead,1.42255
2016-10-30,HHS Region 3,2 wk ahead,1.44312
2016-10-30,HHS Region 3,3 wk ahead,1.74561
2016-10-30,HHS Region 3,4 wk ahead,1.4863
2016-10-30,HHS Region 3,Season peak percentage,5.20003
2016-10-30,HHS Region 3,Season peak week,2017-02-12
2016-10-30,HHS Region 3,Season onset,2016-12-18
2016-11-06,HHS Region 3,1 wk ahead,1.44312
2016-11-06,HHS Region 3,2 wk ahead,1.74561
2016-11-06,HHS Region 3,3 wk ahead,1.4863
2016-11-06,HHS Region 3,4 wk ahead,1.62466
2016-11-06,HHS Region 3,Season peak percentage,5.20003
2016-11-06,HHS Region 3,Season peak week,2017-02-12
2016-11-06,HHS Region 3,Season onset,2016-12-18
2016-11-13,HHS Region 3,1 wk ahead,1.74561
2016-11-13,HHS Region 3,2 wk ahead,1.4863
2016-11-13,HHS Region 3,3 wk ahead,1.62466
2016-11-13,HHS Region 3,4 wk ahead,1.91967
2016-11-13,HHS Region 3,Season peak percentage,5.20003
2016-11-13,HHS Region 3,Season peak week,2017-02-12
2016-11-13,HHS Region 3,Season onset,2016-12-18
2016-11-20,HHS Region 3,1 wk ahead,1.4863
2016-11-20,HHS Region 3,2 wk ahead,1.62466
2016-11-20,HHS Region 3,3 wk ahead,1.91967
2016-11-20,HHS Region 3,4 wk ahead,2.22379
2016-11-20,HHS Region 3,Season peak percentage,5.20003
2016-11-20,HHS Region 3,Season peak week,2017-02-12
2016-11-20,HHS Region 3,Season onset,2016-12-18
2016-11-27,HHS Region 3,1 wk ahead,1.62466
2016-11-27,HHS Region 3,2 wk ahead,1.91967
2016-11-27,HHS Region 3,3 wk ahead,2.22379
2016-11-27,HHS Region 3,4 wk ahead,3.05115
2016-11-27,HHS Region 3,Season peak percentage,5.20003
2016-11-27,HHS Region 3,Season peak week,2017-02-12
2016-11-27,HHS Region 3,Season onset,2016-12-18
2016-12-04,HHS Region 3,1 wk ahead,1.91967
2016-12-04,HHS Region 3,2 wk ahead,2.22379
2016-12-04,HHS Region 3,3 wk ahead,3.05115
2016-12-04,HHS Region 3,4 wk ahead,2.70326
2016-12-04,HHS Region 3,Season peak percentage,5.20003
2016-12-04,HHS Region 3,Season peak week,2017-02-12
2016-12-04,HHS Region 3,Season onset,2016-12-18
2016-12-11,HHS Region 3,1 wk ahead,2.22379
2016-12-11,HHS Region 3,2 wk ahead,3.05115
2016-12-11,HHS Region 3,3 wk ahead,2.70326
2016-12-11,HHS Region 3,4 wk ahead,2.81366
2016-12-11,HHS Region 3,Season peak percentage,5.20003
2016-12-11,HHS Region 3,Season peak week,2017-02-12
2016-12-11,HHS Region 3,Season onset,2016-12-18
2016-12-18,HHS Region 3,1 wk ahead,3.05115
2016-12-18,HHS Region 3,2 wk ahead,2.70326
2016-12-18,HHS Region 3,3 wk ahead,2.81366
2016-12-18,HHS Region 3,4 wk ahead,3.09968
2016-12-18,HHS Region 3,Season peak percentage,5.20003
2016-12-18,HHS Region 3,Season peak week,2017-02-12
2016-12-18,HHS Region 3,Season onset,2016-12-18
2016-12-25,HHS Region 3,1 wk ahead,2.70326
2016-12-25,HHS Region 3,2 wk ahead,2.81366
2016-12-25,HHS Region 3,3 wk ahead,3.09968
2016-12-25,HHS Region 3,4 wk ahead,3.45232
2016-12-25,HHS Region 3,Season peak percentage,5.20003
2016-12-25,HHS Region 3,Season peak week,2017-02-12
2016-12-25,HHS Region 3,Season onset,2016-12-18
2017-01-01,HHS Region 3,1 wk ahead,2.81366
2017-01-01,HHS Region 3,2 wk ahead,3.09968
2017-01-01,HHS Region 3,3 wk ahead,3.45232
2017-01-01,HHS Region 3,4 wk ahead,3.73339
2017-01-01,HHS Region 3,Season peak percentage,5.20003
2017-01-01,HHS Region 3,Season peak week,2017-02-12
2017-01-01,HHS Region 3,Season onset,2016-12-18
2017-01-08,HHS Region 3,1 wk ahead,3.09968
2017-01-08,HHS Region 3,2 wk ahead,3.45232
2017-01-08,HHS Region 3,3 wk ahead,3.73339
2017-01-08,HHS Region 3,4 wk ahead,5.14024
2017-01-08,HHS Region 3,Season peak percentage,5.20003
2017-01-08,HHS Region 3,Season peak week,2017-02-12
2017-01-08,HHS Region 3,Season onset,2016-12-18
2017-01-15,HHS Region 3,1 wk ahead,3.45232
2017-01-15,HHS Region 3,2 wk ahead,3.73339
2017-01-15,HHS Region 3,3 wk ahead,5.14024
2017-01-15,HHS Region 3,4 wk ahead,5.20003
2017-01-15,HHS Region 3,Season peak percentage,5.20003
2017-01-15,HHS Region 3,Season peak week,2017-02-12
2017-01-15,HHS Region 3,Season onset,2016-12-18
2017-01-22,HHS Region 3,1 wk ahead,3.73339
2017-01-22,HHS Region 3,2 wk ahead,5.14024
2017-01-22,HHS Region 3,3 wk ahead,5.20003
2017-01-22,HHS Region 3,4 wk ahead,5.04643
2017-01-22,HHS Region 3,Season peak percentage,5.20003
2017-01-22,HHS Region 3,Season peak week,2017-02-12
2017-01-22,HHS Region 3,Season onset,2016-12-18
2017-01-29,HHS Region 3,1 wk ahead,5.14024
2017-01-29,HHS Region 3,2 wk ahead,5.20003
2017-01-29,HHS Region 3,3 wk ahead,5.04643
2017-01-29,HHS Region 3,4 wk ahead,3.22344
2017-01-29,HHS Region 3,Season peak percentage,5.20003
2017-01-29,HHS Region 3,Season peak week,2017-02-12
2017-01-29,HHS Region 3,Season onset,2016-12-18
2017-02-05,HHS Region 3,1 wk ahead,5.20003
2017-02-05,HHS Region 3,2 wk ahead,5.04643
2017-02-05,HHS Region 3,3 wk ahead,3.22344
2017-02-05,HHS Region 3,4 wk ahead,3.16441
2017-02-05,HHS Region 3,Season peak percentage,5.20003
2017-02-05,HHS Region 3,Season peak week,2017-02-12
2017-02-05,HHS Region 3,Season onset,2016-12-18
2017-02-12,HHS Region 3,1 wk ahead,5.04643
2017-02-12,HHS Region 3,2 wk ahead,3.22344
2017-02-12,HHS Region 3,3 wk ahead,3.16441
2017-02-12,HHS Region 3,4 wk ahead,3.37065
2017-02-12,HHS Region 3,Season peak percentage,5.20003
2017-02-12,HHS Region 3,Season peak week,2017-02-12
2017-02-12,HHS Region 3,Season onset,2016-12-18
2017-02-19,HHS Region 3,1 wk ahead,3.22344
2017-02-19,HHS Region 3,2 wk ahead,3.16441
2017-02-19,HHS Region 3,3 wk ahead,3.37065
2017-02-19,HHS Region 3,4 wk ahead,3.04208
2017-02-19,HHS Region 3,Season peak percentage,5.20003
2017-02-19,HHS Region 3,Season peak week,2017-02-12
2017-02-19,HHS Region 3,Season onset,2016-12-18
2017-02-26,HHS Region 3,1 wk ahead,3.16441
2017-02-26,HHS Region 3,2 wk ahead,3.37065
2017-02-26,HHS Region 3,3 wk ahead,3.04208
2017-02-26,HHS Region 3,4 wk ahead,3.18057
2017-02-26,HHS Region 3,Season peak percentage,5.20003
2017-02-26,HHS Region 3,Season peak week,2017-02-12
2017-02-26,HHS Region 3,Season onset,2016-12-18
2017-03-05,HHS Region 3,1 wk ahead,3.37065
2017-03-05,HHS Region 3,2 wk ahead,3.04208
2017-03-05,HHS Region 3,3 wk ahead,3.18057
2017-03-05,HHS Region 3,4 wk ahead,2.2263
2017-03-05,HHS Region 3,Season peak percentage,5.20003
2017-03-05,HHS Region 3,Season peak week,2017-02-12
2017-03-05,HHS Region 3,Season onset,2016-12-18
2017-03-12,HHS Region 3,1 wk ahead,3.04208
2017-03-12,HHS Region 3,2 wk ahead,3.18057
2017-03-12,HHS Region 3,3 wk ahead,2.2263
2017-03-12,HHS Region 3,4 wk ahead,1.68528
2017-03-12,HHS Region 3,Season peak percentage,5.20003
2017-03-12,HHS Region 3,Season peak week,2017-02-12
2017-03-12,HHS Region 3,Season onset,2016-12-18
2017-03-19,HHS Region 3,1 wk ahead,3.18057
2017-03-19,HHS Region 3,2 wk ahead,2.2263
2017-03-19,HHS Region 3,3 wk ahead,1.68528
2017-03-19,HHS Region 3,4 wk ahead,1.4153
2017-03-19,HHS Region 3,Season peak percentage,5.20003
2017-03-19,HHS Region 3,Season peak week,2017-02-12
2017-03-19,HHS Region 3,Season onset,2016-12-18
2017-03-26,HHS Region 3,1 wk ahead,2.2263
2017-03-26,HHS Region 3,2 wk ahead,1.68528
2017-03-26,HHS Region 3,3 wk ahead,1.4153
2017-03-26,HHS Region 3,4 wk ahead,1.08681
2017-03-26,HHS Region 3,Season peak percentage,5.20003
2017-03-26,HHS Region 3,Season peak week,2017-02-12
2017-03-26,HHS Region 3,Season onset,2016-12-18
2017-04-02,HHS Region 3,1 wk ahead,1.68528
2017-04-02,HHS Region 3,2 wk ahead,1.4153
2017-04-02,HHS Region 3,3 wk ahead,1.08681
2017-04-02,HHS Region 3,4 wk ahead,1.05564
2017-04-02,HHS Region 3,Season peak percentage,5.20003
2017-04-02,HHS Region 3,Season peak week,2017-02-12
2017-04-02,HHS Region 3,Season onset,2016-12-18
2017-04-09,HHS Region 3,1 wk ahead,1.4153
2017-04-09,HHS Region 3,2 wk ahead,1.08681
2017-04-09,HHS Region 3,3 wk ahead,1.05564
2017-04-09,HHS Region 3,4 wk ahead,0.881369
2017-04-09,HHS Region 3,Season peak percentage,5.20003
2017-04-09,HHS Region 3,Season peak week,2017-02-12
2017-04-09,HHS Region 3,Season onset,2016-12-18
2017-04-16,HHS Region 3,1 wk ahead,1.08681
2017-04-16,HHS Region 3,2 wk ahead,1.05564
2017-04-16,HHS Region 3,3 wk ahead,0.881369
2017-04-16,HHS Region 3,4 wk ahead,0.983731
2017-04-16,HHS Region 3,Season peak percentage,5.20003
2017-04-16,HHS Region 3,Season peak week,2017-02-12
2017-04-16,HHS Region 3,Season onset,2016-12-18
2017-04-23,HHS Region 3,1 wk ahead,1.05564
2017-04-23,HHS Region 3,2 wk ahead,0.881369
2017-04-23,HHS Region 3,3 wk ahead,0.983731
2017-04-23,HHS Region 3,4 wk ahead,0.875947
2017-04-23,HHS Region 3,Season peak percentage,5.20003
2017-04-23,HHS Region 3,Season peak week,2017-02-12
2017-04-23,HHS Region 3,Season onset,2016-12-18
2017-04-30,HHS Region 3,1 wk ahead,0.881369
2017-04-30,HHS Region 3,2 wk ahead,0.983731
2017-04-30,HHS Region 3,3 wk ahead,0.875947
2017-04-30,HHS Region 3,4 wk ahead,1.03431
2017-04-30,HHS Region 3,Season peak percentage,5.20003
2017-04-30,HHS Region 3,Season peak week,2017-02-12
2017-04-30,HHS Region 3,Season onset,2016-12-18
2017-05-07,HHS Region 3,1 wk ahead,0.983731
2017-05-07,HHS Region 3,2 wk ahead,0.875947
2017-05-07,HHS Region 3,3 wk ahead,1.03431
2017-05-07,HHS Region 3,4 wk ahead,0.867823
2017-05-07,HHS Region 3,Season peak percentage,5.20003
2017-05-07,HHS Region 3,Season peak week,2017-02-12
2017-05-07,HHS Region 3,Season onset,2016-12-18
2017-05-14,HHS Region 3,1 wk ahead,0.875947
2017-05-14,HHS Region 3,2 wk ahead,1.03431
2017-05-14,HHS Region 3,3 wk ahead,0.867823
2017-05-14,HHS Region 3,4 wk ahead,0.763187
2017-05-14,HHS Region 3,Season peak percentage,5.20003
2017-05-14,HHS Region 3,Season peak week,2017-02-12
2017-05-14,HHS Region 3,Season onset,2016-12-18
2017-05-21,HHS Region 3,1 wk ahead,1.03431
2017-05-21,HHS Region 3,2 wk ahead,0.867823
2017-05-21,HHS Region 3,3 wk ahead,0.763187
2017-05-21,HHS Region 3,4 wk ahead,0.803839
2017-05-21,HHS Region 3,Season peak percentage,5.20003
2017-05-21,HHS Region 3,Season peak week,2017-02-12
2017-05-21,HHS Region 3,Season onset,2016-12-18
2017-05-28,HHS Region 3,1 wk ahead,0.867823
2017-05-28,HHS Region 3,2 wk ahead,0.763187
2017-05-28,HHS Region 3,3 wk ahead,0.803839
2017-05-28,HHS Region 3,4 wk ahead,0.772005
2017-05-28,HHS Region 3,Season peak percentage,5.20003
2017-05-28,HHS Region 3,Season peak week,2017-02-12
2017-05-28,HHS Region 3,Season onset,2016-12-18
2017-06-04,HHS Region 3,1 wk ahead,0.763187
2017-06-04,HHS Region 3,2 wk ahead,0.803839
2017-06-04,HHS Region 3,3 wk ahead,0.772005
2017-06-04,HHS Region 3,4 wk ahead,0.780702
2017-06-04,HHS Region 3,Season peak percentage,5.20003
2017-06-04,HHS Region 3,Season peak week,2017-02-12
2017-06-04,HHS Region 3,Season onset,2016-12-18
2017-06-11,HHS Region 3,1 wk ahead,0.803839
2017-06-11,HHS Region 3,2 wk ahead,0.772005
2017-06-11,HHS Region 3,3 wk ahead,0.780702
2017-06-11,HHS Region 3,4 wk ahead,0.742163
2017-06-11,HHS Region 3,Season peak percentage,5.20003
2017-06-11,HHS Region 3,Season peak week,2017-02-12
2017-06-11,HHS Region 3,Season onset,2016-12-18
2017-06-18,HHS Region 3,1 wk ahead,0.772005
2017-06-18,HHS Region 3,2 wk ahead,0.780702
2017-06-18,HHS Region 3,3 wk ahead,0.742163
2017-06-18,HHS Region 3,4 wk ahead,0.662374
2017-06-18,HHS Region 3,Season peak percentage,5.20003
2017-06-18,HHS Region 3,Season peak week,2017-02-12
2017-06-18,HHS Region 3,Season onset,2016-12-18
2017-06-25,HHS Region 3,1 wk ahead,0.780702
2017-06-25,HHS Region 3,2 wk ahead,0.742163
2017-06-25,HHS Region 3,3 wk ahead,0.662374
2017-06-25,HHS Region 3,4 wk ahead,0.704218
2017-06-25,HHS Region 3,Season peak percentage,5.20003
2017-06-25,HHS Region 3,Season peak week,2017-02-12
2017-06-25,HHS Region 3,Season onset,2016-12-18
2017-07-02,HHS Region 3,1 wk ahead,0.742163
2017-07-02,HHS Region 3,2 wk ahead,0.662374
2017-07-02,HHS Region 3,3 wk ahead,0.704218
2017-07-02,HHS Region 3,4 wk ahead,0.797999
2017-07-02,HHS Region 3,Season peak percentage,5.20003
2017-07-02,HHS Region 3,Season peak week,2017-02-12
2017-07-02,HHS Region 3,Season onset,2016-12-18
2017-07-09,HHS Region 3,1 wk ahead,0.662374
2017-07-09,HHS Region 3,2 wk ahead,0.704218
2017-07-09,HHS Region 3,3 wk ahead,0.797999
2017-07-09,HHS Region 3,4 wk ahead,0.586092
2017-07-09,HHS Region 3,Season peak percentage,5.20003
2017-07-09,HHS Region 3,Season peak week,2017-02-12
2017-07-09,HHS Region 3,Season onset,2016-12-18
2017-07-16,HHS Region 3,1 wk ahead,0.704218
2017-07-16,HHS Region 3,2 wk ahead,0.797999
2017-07-16,HHS Region 3,3 wk ahead,0.586092
2017-07-16,HHS Region 3,4 wk ahead,0.611163
2017-07-16,HHS Region 3,Season peak percentage,5.20003
2017-07-16,HHS Region 3,Season peak week,2017-02-12
2017-07-16,HHS Region 3,Season onset,2016-12-18
2016-07-24,HHS Region 4,1 wk ahead,0.615225
2016-07-24,HHS Region 4,2 wk ahead,0.851918
2016-07-24,HHS Region 4,3 wk ahead,0.859982
2016-07-24,HHS Region 4,4 wk ahead,0.992024
2016-07-24,HHS Region 4,Season peak percentage,5.5107
2016-07-24,HHS Region 4,Season peak week,2017-02-12
2016-07-24,HHS Region 4,Season onset,2016-11-13
2016-07-31,HHS Region 4,1 wk ahead,0.851918
2016-07-31,HHS Region 4,2 wk ahead,0.859982
2016-07-31,HHS Region 4,3 wk ahead,0.992024
2016-07-31,HHS Region 4,4 wk ahead,1.01695
2016-07-31,HHS Region 4,Season peak percentage,5.5107
2016-07-31,HHS Region 4,Season peak week,2017-02-12
2016-07-31,HHS Region 4,Season onset,2016-11-13
2016-08-07,HHS Region 4,1 wk ahead,0.859982
2016-08-07,HHS Region 4,2 wk ahead,0.992024
2016-08-07,HHS Region 4,3 wk ahead,1.01695
2016-08-07,HHS Region 4,4 wk ahead,0.900288
2016-08-07,HHS Region 4,Season peak percentage,5.5107
2016-08-07,HHS Region 4,Season peak week,2017-02-12
2016-08-07,HHS Region 4,Season onset,2016-11-13
2016-08-14,HHS Region 4,1 wk ahead,0.992024
2016-08-14,HHS Region 4,2 wk ahead,1.01695
2016-08-14,HHS Region 4,3 wk ahead,0.900288
2016-08-14,HHS Region 4,4 wk ahead,1.07002
